date_time,Date,Time,Open,High,Low,Close,Volume
01.02.2016 14:00,01.02.2016,14:00,0.5,0.5,0.49,0.49,30813
01.02.2016 15:00,01.02.2016,15:00,0.5,0.5,0.48,0.49,1338971
01.02.2016 16:00,01.02.2016,16:00,0.49,0.5,0.48,0.49,462396
01.02.2016 17:00,01.02.2016,17:00,0.49,0.5,0.48,0.49,471023
02.02.2016 09:00,02.02.2016,09:00,0.49,0.49,0.48,0.48,193862
02.02.2016 10:00,02.02.2016,10:00,0.49,0.5,0.48,0.49,1005094
02.02.2016 11:00,02.02.2016,11:00,0.49,0.49,0.48,0.48,1679903
02.02.2016 12:00,02.02.2016,12:00,0.49,0.49,0.48,0.49,3857
02.02.2016 13:00,02.02.2016,13:00,0.49,0.49,0.49,0.49,10023
02.02.2016 14:00,02.02.2016,14:00,0.48,0.49,0.48,0.49,57131
02.02.2016 15:00,02.02.2016,15:00,0.49,0.49,0.48,0.49,58324
02.02.2016 16:00,02.02.2016,16:00,0.49,0.49,0.48,0.49,41862
02.02.2016 17:00,02.02.2016,17:00,0.49,0.49,0.48,0.48,61686
03.02.2016 09:00,03.02.2016,09:00,0.49,0.49,0.48,0.49,2501
03.02.2016 10:00,03.02.2016,10:00,0.49,0.49,0.48,0.49,116481
03.02.2016 11:00,03.02.2016,11:00,0.48,0.49,0.48,0.49,41210
03.02.2016 12:00,03.02.2016,12:00,0.48,0.49,0.48,0.49,8816
03.02.2016 13:00,03.02.2016,13:00,0.48,0.49,0.48,0.49,12250
03.02.2016 14:00,03.02.2016,14:00,0.49,0.49,0.48,0.49,42153
03.02.2016 15:00,03.02.2016,15:00,0.48,0.49,0.48,0.49,11928
03.02.2016 16:00,03.02.2016,16:00,0.49,0.49,0.48,0.49,7590
03.02.2016 17:00,03.02.2016,17:00,0.49,0.49,0.48,0.48,17921
04.02.2016 09:00,04.02.2016,09:00,0.49,0.49,0.48,0.49,73080
04.02.2016 10:00,04.02.2016,10:00,0.49,0.49,0.48,0.49,8097
04.02.2016 11:00,04.02.2016,11:00,0.48,0.49,0.48,0.49,77428
04.02.2016 12:00,04.02.2016,12:00,0.48,0.49,0.48,0.49,7128
04.02.2016 13:00,04.02.2016,13:00,0.49,0.49,0.48,0.49,146044
04.02.2016 14:00,04.02.2016,14:00,0.49,0.49,0.48,0.49,11253
04.02.2016 15:00,04.02.2016,15:00,0.48,0.49,0.48,0.49,23355
04.02.2016 16:00,04.02.2016,16:00,0.49,0.49,0.48,0.49,14154
04.02.2016 17:00,04.02.2016,17:00,0.48,0.49,0.48,0.49,102031
05.02.2016 09:00,05.02.2016,09:00,0.49,0.49,0.48,0.49,67248
05.02.2016 10:00,05.02.2016,10:00,0.49,0.49,0.47,0.48,1764544
05.02.2016 11:00,05.02.2016,11:00,0.48,0.49,0.47,0.49,495093
05.02.2016 12:00,05.02.2016,12:00,0.49,0.49,0.49,0.49,2051
05.02.2016 13:00,05.02.2016,13:00,0.48,0.49,0.48,0.49,8483
